Date,Close,Volume,Open,High,Low
03/01/2017,32.9575,3848872,32.415,33.19,32.4125
02/28/2017,31.645,2687064,31.7325,31.8325,31.4375
02/27/2017,31.905,3107024,31.735,31.9725,31.6025
02/24/2017,31.7875,2390688,31.2325,31.7875,31.2283
02/23/2017,31.6575,3483520,31.85,31.85,31.3025
02/22/2017,31.6025,2660432,31.4875,31.69,31.4125
02/21/2017,31.65,2708152,31.2975,31.7475,31.285
02/17/2017,31.1075,2228028,30.675,31.1075,30.6675
02/16/2017,30.9975,3193668,31.0675,31.155,30.65
02/15/2017,31.055,2526052,30.50,31.15,30.475
02/14/2017,30.605,2158764,30.155,30.605,29.99
02/13/2017,30.2125,2514868,29.9775,30.3412,29.965
02/10/2017,29.74,2306700,29.56,29.8425,29.5225
02/09/2017,29.40,2427288,29.0125,29.5325,28.995
02/08/2017,28.89,1584096,28.6525,28.94,28.55
02/07/2017,28.795,2179256,28.955,29.0475,28.6975
02/06/2017,28.795,2249764,28.7575,28.9225,28.64
02/03/2017,28.93,3747048,28.735,29.01,28.6125
02/02/2017,28.345,2621664,28.155,28.4825,28.0075
02/01/2017,28.325,3893296,28.5525,28.668,28.0625
01/31/2017,28.2875,2964612,28.0775,28.295,27.83
01/30/2017,28.325,4157748,28.525,28.5325,27.8667
01/27/2017,28.8475,2075740,28.9975,29.0625,28.75
01/26/2017,28.9625,3238148,29.00,29.1125,28.8577
01/25/2017,29.03,3744636,28.7325,29.065,28.67
01/24/2017,28.3275,2745660,27.885,28.50,27.8425
01/23/2017,27.81,3521440,27.88,28.0425,27.4775
01/20/2017,28.01,3194056,28.005,28.2325,27.775
01/19/2017,27.7375,2470916,28.075,28.125,27.5403
01/18/2017,28.0375,1931116,27.96,28.05,27.7325
01/17/2017,27.8575,2400276,27.875,28.055,27.6971
01/13/2017,28.16,2796916,28.0525,28.2851,28.03
01/12/2017,27.9825,3233416,27.975,28.06,27.3925
01/11/2017,28.185,3177248,27.92,28.185,27.6375
01/10/2017,27.9525,2475072,27.975,28.3207,27.7925
01/09/2017,27.9775,1984684,28.1325,28.1878,27.9475
01/06/2017,28.245,3383476,28.0025,28.4375,27.765
01/05/2017,27.93,3346584,27.9075,28.0175,27.616
01/04/2017,27.995,3545972,27.6525,28.0775,27.6525
01/03/2017,27.5075,3553080,27.4675,27.745,27.0511
12/30/2016,26.9375,4900440,27.3625,27.3825,26.625
12/29/2016,27.225,3382696,27.2775,27.4225,27.04
12/28/2016,27.2725,2676520,28.0325,28.0425,27.2025
12/27/2016,27.9175,1785156,27.8325,28.1025,27.8275
12/23/2016,27.7175,2654040,27.635,27.7375,27.5525
12/22/2016,27.6425,3379600,27.7125,27.7575,27.4638
12/21/2016,27.79,2359504,27.97,28.0225,27.78
12/20/2016,28.00,2739752,27.9325,28.075,27.8291
12/19/2016,27.6775,2583824,27.61,27.875,27.535
12/16/2016,27.5275,4376484,27.8575,27.9048,27.385
12/15/2016,27.68,4749172,27.4575,28.035,27.385
12/14/2016,27.355,6111096,27.91,28.2238,27.1578
12/13/2016,28.0125,4042160,27.76,28.2531,27.76
12/12/2016,27.4875,3556112,27.545,27.75,27.3155
12/09/2016,27.5875,3371356,27.20,27.5875,27.175
12/08/2016,27.1025,3359588,26.8975,27.295,26.785
12/07/2016,26.8875,3215436,25.8225,26.925,25.7773
12/06/2016,25.875,2373280,25.72,25.90,25.525
12/05/2016,25.615,3268784,25.5325,25.7875,25.4475
12/02/2016,25.18,2239580,25.185,25.3825,25.05
12/01/2016,25.1525,3784776,25.555,25.5575,25.02
11/30/2016,25.4125,4184664,25.8875,25.9475,25.41
11/29/2016,25.62,1908356,25.4925,25.8125,25.3675
11/28/2016,25.4925,2599456,25.725,25.825,25.4425
11/25/2016,25.85,2276164,25.7125,25.8575,25.6825
11/23/2016,25.5775,2709480,25.32,25.59,25.24
11/22/2016,25.53,4908664,25.525,25.605,25.24
11/21/2016,25.3625,2592360,25.0575,25.3925,24.9975
11/18/2016,24.815,2635072,25.02,25.08,24.755
11/17/2016,24.985,3196552,24.685,25.0175,24.6375
11/16/2016,24.6425,2621360,24.525,24.7057,24.4675
11/15/2016,24.7375,5838816,24.345,24.75,24.2632
11/14/2016,24.185,4447004,24.3425,24.4225,23.8975
11/11/2016,24.1475,5264680,24.0275,24.2287,23.775
11/10/2016,24.285,8017696,24.465,24.7775,23.745
11/09/2016,24.13,10280104,22.79,24.37,22.79
11/08/2016,23.38,6779972,22.9425,23.6125,22.8325
11/07/2016,23.0575,6500852,22.5625,23.095,22.5075
11/04/2016,21.64,4506116,21.78,22.0725,21.61
11/03/2016,21.7325,5982964,22.1025,22.19,21.635
11/02/2016,22.0275,5850164,22.3225,22.465,21.875
11/01/2016,22.45,8160844,23.0475,23.0775,21.9825
10/31/2016,22.92,3766044,23.0775,23.15,22.8825
10/28/2016,22.9425,7926816,23.15,23.3948,22.6825
10/27/2016,23.16,3541692,23.6275,23.6275,23.1275
10/26/2016,23.3525,4623372,23.1825,23.565,23.08
10/25/2016,23.5075,5362220,23.66,23.7517,23.425
10/24/2016,23.7075,4127104,23.75,23.865,23.595
10/21/2016,23.43,3824316,23.1025,23.4625,23.036
10/20/2016,23.40,4287208,23.4025,23.615,23.15
10/19/2016,23.525,2084360,23.445,23.65,23.3237
10/18/2016,23.3325,5957624,23.5275,23.5475,23.215
10/17/2016,22.935,4475692,23.1525,23.25,22.8581
10/14/2016,23.165,5904348,23.5125,23.685,23.145
10/13/2016,23.155,5958668,22.87,23.3325,22.555
10/12/2016,23.385,5791044,23.3325,23.57,23.1525
10/11/2016,23.305,8082752,24.0375,24.05,23.00
10/10/2016,24.1875,4120992,24.19,24.38,24.1375
10/07/2016,23.8425,5395736,24.1825,24.2525,23.55
10/06/2016,24.09,2524524,23.945,24.1625,23.7325
10/05/2016,24.0225,3935992,23.965,24.205,23.9375
10/04/2016,23.7475,5191256,24.135,24.2225,23.4905
10/03/2016,24.065,3844548,24.105,24.1725,23.8475
09/30/2016,24.295,5375768,24.05,24.5375,23.9625
09/29/2016,23.7275,7975744,24.33,24.4775,23.545
09/28/2016,24.415,4834024,24.1475,24.4625,23.7625
09/27/2016,24.055,3942464,23.5575,24.0875,23.4125
09/26/2016,23.625,6623016,23.89,23.945,23.5425
09/23/2016,24.1975,3591596,24.455,24.5025,24.1725
09/22/2016,24.60,4278396,24.5625,24.73,24.46
09/21/2016,24.145,6601224,23.64,24.227,23.3825
09/20/2016,23.3775,3491776,23.6975,23.7553,23.3659
09/19/2016,23.3675,6408524,23.62,23.855,23.25
09/16/2016,23.3475,4308492,23.40,23.465,23.0975
09/15/2016,23.6375,5887884,22.89,23.785,22.8325
09/14/2016,22.9425,5162816,23.00,23.455,22.7375
09/13/2016,22.985,9021620,23.5325,23.62,22.7475
09/12/2016,24.03,8078960,22.755,24.175,22.71
09/09/2016,23.025,8110904,24.3025,24.31,23.0225
09/08/2016,24.8225,3173932,24.865,24.97,24.7025
09/07/2016,25.0075,3721528,24.94,25.0675,24.755
09/06/2016,25.0125,4470124,24.905,25.025,24.6075
09/02/2016,24.7775,4949184,24.77,24.9525,24.5625
09/01/2016,24.46,4662260,24.4525,24.575,24.00
08/31/2016,24.4525,4131860,24.545,24.58,24.15
08/30/2016,24.6575,4724852,24.7575,24.8625,24.45
08/29/2016,24.785,2393088,24.4925,24.8925,24.475
08/26/2016,24.4275,7176796,24.6375,25.0425,24.0825
08/25/2016,24.565,2602172,24.4775,24.74,24.42
08/24/2016,24.655,2951236,24.965,24.9975,24.4625
08/23/2016,24.9975,2217232,25.1125,25.2275,24.9925
08/22/2016,24.865,3159272,24.78,24.955,24.6275
08/19/2016,24.875,2481520,24.80,24.9425,24.6075
08/18/2016,25.00,1746312,24.8025,25.00,24.7659
08/17/2016,24.815,5188568,24.70,24.8798,24.365
08/16/2016,24.7025,2604412,24.9075,24.935,24.6925
08/15/2016,25.1025,1995392,25.0025,25.215,25.0025
08/12/2016,24.86,3074428,24.81,24.945,24.7073
08/11/2016,24.94,3701084,24.815,25.03,24.6953
08/10/2016,24.5975,2473568,24.83,24.85,24.45
08/09/2016,24.775,2487448,24.7625,24.97,24.655
08/08/2016,24.7375,1886612,24.8575,24.8925,24.63
08/05/2016,24.7825,3704260,24.4575,24.79,24.4075
08/04/2016,24.18,3196996,24.16,24.3075,23.995
08/03/2016,24.11,4224964,23.87,24.13,23.7675
08/02/2016,23.90,4800080,24.265,24.3343,23.5778
08/01/2016,24.3525,3549240,24.48,24.6138,24.195
07/29/2016,24.4525,3328636,24.23,24.5825,24.1125
07/28/2016,24.32,3032068,24.19,24.4425,23.9825
07/27/2016,24.24,4423148,24.47,24.50,23.9375
07/26/2016,24.3075,3243916,24.25,24.4575,23.9928
07/25/2016,24.29,4173148,24.405,24.4225,24.07
07/22/2016,24.4825,2503404,24.2525,24.5125,24.1145
07/21/2016,24.1575,2942108,24.3975,24.4875,23.9928
07/20/2016,24.4525,2953412,24.3275,24.5422,24.165
07/19/2016,24.1325,5677728,24.0525,24.1625,23.965
07/18/2016,24.23,3129776,24.075,24.2875,23.9847
07/15/2016,24.0225,3536732,24.37,24.37,23.8575
07/14/2016,24.125,3797268,24.245,24.315,23.9877
07/13/2016,23.745,3971616,23.9025,23.925,23.5574
07/12/2016,23.735,3881632,23.625,23.86,23.525
07/11/2016,23.2475,7205560,23.195,23.455,23.1025
07/08/2016,23.0075,5934908,22.50,23.0875,22.41
07/07/2016,22.00,4556792,22.1525,22.375,21.7425
07/06/2016,22.055,8393912,21.4875,22.1075,21.255
07/05/2016,21.6925,5647224,21.85,21.8825,21.45
07/01/2016,22.115,5917264,21.985,22.335,21.975
06/30/2016,21.99,8479200,21.3075,22.04,21.1228
06/29/2016,21.1525,11744924,20.625,21.2325,20.59
06/28/2016,20.06,13369184,19.655,20.1325,19.54
06/27/2016,19.0675,13047840,19.7075,19.72,18.8325
06/24/2016,20.1825,14474560,20.285,21.375,20.03
06/23/2016,22.6225,4824196,22.2925,22.635,22.1475
06/22/2016,21.755,3904404,21.945,22.2225,21.7325
06/21/2016,21.8875,3257808,21.94,22.0375,21.685
06/20/2016,21.69,5202964,22.025,22.25,21.6775
06/17/2016,21.2975,7276676,21.50,21.505,21.0675
06/16/2016,21.5625,8139140,21.0425,21.60,20.68
06/15/2016,21.3425,6987664,21.5825,21.80,21.2775
06/14/2016,21.435,6317000,21.42,21.658,21.0925
06/13/2016,21.5725,5563648,21.8475,22.1775,21.5425
06/10/2016,22.10,6907436,22.1975,22.3375,21.882
06/09/2016,22.7375,3844732,22.55,22.7817,22.4525
06/08/2016,22.8175,3107932,22.6725,22.875,22.6225
06/07/2016,22.6025,3070896,22.5725,22.82,22.555
06/06/2016,22.505,4912828,22.3025,22.6375,22.25
06/03/2016,22.1825,6856900,22.17,22.30,21.7175
06/02/2016,22.3675,3233644,22.03,22.375,21.845
06/01/2016,22.17,3287272,21.8075,22.235,21.74
05/31/2016,22.05,4231928,22.2625,22.31,21.8351
05/27/2016,22.1525,2527188,21.945,22.1575,21.9275
05/26/2016,21.885,2674316,21.9375,22.00,21.775
05/25/2016,21.8475,5123280,21.675,22.025,21.67
05/24/2016,21.44,5682304,20.9175,21.545,20.9175
05/23/2016,20.64,3383320,20.72,20.8225,20.5625
05/20/2016,20.7025,4038556,20.57,20.90,20.54
05/19/2016,20.35,7947852,20.3275,20.4375,19.9075
05/18/2016,20.5675,8418508,20.39,20.965,20.1725
05/17/2016,20.5675,6523460,21.0225,21.135,20.35
05/16/2016,21.1175,5202452,20.575,21.295,20.5694
05/13/2016,20.5225,6474624,20.9575,21.1575,20.4163
05/12/2016,21.08,5401080,21.3075,21.3675,20.7175
05/11/2016,21.10,5990552,21.495,21.6267,21.0675
05/10/2016,21.6525,4235864,21.1475,21.675,21.125
05/09/2016,20.915,4600968,20.8075,21.0425,20.7375
05/06/2016,20.8525,5833572,20.3625,20.86,20.2959
05/05/2016,20.6225,4955016,20.8275,20.9275,20.4775
05/04/2016,20.645,6245196,20.59,20.8943,20.4625
05/03/2016,21.00,5037324,21.1125,21.1875,20.72
05/02/2016,21.5525,4669008,21.2625,21.62,21.0825
04/29/2016,21.06,8387728,21.17,21.3012,20.6575
04/28/2016,21.4075,7445788,21.7325,22.135,21.25
04/27/2016,22.0025,4414600,21.7475,22.1525,21.5988
04/26/2016,21.90,2960092,21.935,22.0556,21.7025
04/25/2016,21.78,4732564,21.665,21.78,21.442
04/22/2016,21.9025,4209236,21.7625,21.9825,21.5625
04/21/2016,21.8925,5016424,22.25,22.30,21.7931
04/20/2016,22.245,3645084,22.2025,22.5125,22.0325
04/19/2016,22.19,4183960,22.1375,22.2875,21.89
04/18/2016,21.9875,4451304,21.3225,21.995,21.29
04/15/2016,21.5325,2478660,21.6025,21.635,21.415
04/14/2016,21.6175,3898784,21.65,21.7875,21.4825
04/13/2016,21.60,6742228,21.30,21.6375,21.25
04/12/2016,20.985,6748748,20.46,21.0675,20.3175
04/11/2016,20.3975,6105500,20.7825,21.0175,20.3725
04/08/2016,20.56,6652892,20.8025,20.95,20.3625
04/07/2016,20.385,8093388,20.755,20.8775,20.13
04/06/2016,21.14,6874272,20.495,21.1675,20.4175
04/05/2016,20.485,6405752,20.62,20.7975,20.3904
04/04/2016,21.11,3052328,21.305,21.3575,21.0025
04/01/2016,21.3025,4874744,20.505,21.385,20.4276
03/31/2016,20.8975,3526584,21.0075,21.1675,20.84
03/30/2016,21.0725,5028264,21.1325,21.305,20.925
03/29/2016,20.80,5503620,20.075,20.81,19.9675
03/28/2016,20.2243,3621468,20.335,20.40,20.0625
03/24/2016,20.20,5711344,19.85,20.20,19.77
03/23/2016,20.23,5936892,20.5075,20.5525,20.1575
03/22/2016,20.6275,5619132,20.39,20.825,20.33
03/21/2016,20.665,4586336,20.4975,20.7375,20.395
03/18/2016,20.5625,6482460,20.5475,20.69,20.4006
03/17/2016,20.3275,7384108,19.9175,20.51,19.7875
03/16/2016,19.9575,7744332,19.455,20.095,19.4325
03/15/2016,19.6225,5651956,19.3675,19.625,19.2925
03/14/2016,19.705,5591252,19.6025,19.8725,19.4875
03/11/2016,19.7775,10004260,19.3625,19.8025,19.33
03/10/2016,18.875,14406724,19.0075,19.31,18.2675
03/09/2016,18.835,6181520,18.8325,18.945,18.57
03/08/2016,18.545,8053260,18.82,18.9975,18.5075
03/07/2016,19.1825,7926280,18.8275,19.325,18.8125
03/04/2016,19.145,9286100,19.025,19.4046,18.7425
03/03/2016,18.955,6948924,18.6825,18.9625,18.4925
03/02/2016,18.7425,7757900,18.40,18.76,18.2525
03/01/2016,18.505,10123144,17.6675,18.515,17.52
02/29/2016,17.2225,8274276,17.705,18.00,17.2225
02/26/2016,17.6975,11112136,18.125,18.13,17.64
02/25/2016,17.8075,8571424,17.3375,17.815,17.0925
02/24/2016,17.1925,12181948,16.495,17.2817,16.1675
02/23/2016,16.9875,9420064,17.4125,17.5025,16.93
02/22/2016,17.6175,6635052,17.3925,17.675,17.37
02/19/2016,16.91,8173536,16.6775,16.94,16.485
02/18/2016,16.9125,7613600,17.2175,17.2375,16.82
02/17/2016,17.1275,12105012,16.675,17.2475,16.6547
02/16/2016,16.325,8780724,16.095,16.335,15.7975
02/12/2016,15.5525,11338604,15.1625,15.5575,14.9083
02/11/2016,14.68,22456016,14.495,14.94,14.215
02/10/2016,15.2375,13234792,15.5175,15.9925,15.2025
02/09/2016,15.26,14978236,14.755,15.655,14.734
02/08/2016,15.28,17883652,15.37,15.4457,14.6175
02/05/2016,15.9225,13442496,16.745,16.7475,15.7275
02/04/2016,16.88,12834304,16.66,17.195,16.465
02/03/2016,16.7925,27969016,16.8575,16.93,15.7275
02/02/2016,16.5255,12094052,16.995,17.0069,16.3575
02/01/2016,17.48,10609420,17.155,17.715,16.975
01/29/2016,17.4725,10484700,16.515,17.4875,16.4875
01/28/2016,16.2925,9337296,16.525,16.575,15.80
01/27/2016,16.0325,12054048,16.425,16.9425,15.7725
01/26/2016,16.5725,8515572,16.125,16.665,16.05
01/25/2016,15.9225,10848536,16.5525,16.60,15.88
01/22/2016,16.68,13137128,16.515,16.755,16.29
01/21/2016,15.71,19434868,15.6425,16.275,15.2275
01/20/2016,15.52,29166528,15.3225,15.9475,14.2959
01/19/2016,16.095,15669916,16.60,16.6225,15.63
01/15/2016,16.0275,22697240,15.75,16.29,15.43
01/14/2016,17.115,21691272,16.5375,17.49,16.04
01/13/2016,16.3525,17788972,17.88,17.9975,16.22
01/12/2016,17.65,17411268,17.7175,17.905,16.985
01/11/2016,17.21,17974000,17.495,17.5975,16.6325
01/08/2016,17.20,14948480,18.0775,18.2725,17.1075
01/07/2016,17.785,17821512,18.15,18.7625,17.6625
01/06/2016,19.1525,15407848,19.0425,19.535,18.81
01/05/2016,19.945,7641988,19.9575,20.09,19.5377
01/04/2016,19.8125,12429664,19.6625,19.8275,19.0975
12/31/2015,20.72,5817248,21.075,21.3175,20.7025
12/30/2015,21.345,3834120,21.705,21.7395,21.29
12/29/2015,21.8075,4626180,21.525,21.92,21.5225
12/28/2015,21.1125,3998024,21.0275,21.1375,20.7375
12/24/2015,21.2493,2834864,21.2775,21.475,21.20
12/23/2015,21.3675,5780204,20.9875,21.40,20.9522
12/22/2015,20.62,6836580,20.3925,20.7275,20.045
12/21/2015,20.075,7863512,20.03,20.15,19.6178
12/18/2015,19.5375,11655600,20.4375,20.46,19.5375
12/17/2015,20.72,11780216,21.8175,21.845,20.7125
12/16/2015,21.6775,14739696,21.2175,21.81,20.70
12/15/2015,20.79,11915008,20.70,21.1125,20.646
12/14/2015,20.1875,10754212,19.9175,20.1875,19.2951
12/11/2015,19.86,13420540,20.3275,20.5525,19.745
12/10/2015,21.085,5554308,20.97,21.56,20.8625
12/09/2015,20.9425,9374244,21.2125,21.97,20.575
12/08/2015,21.345,5934660,21.29,21.77,21.0637
12/07/2015,21.845,4976056,22.14,22.155,21.505
12/04/2015,22.2625,7878732,21.1925,22.39,21.1725
12/03/2015,21.045,7754736,22.0825,22.165,20.7875
12/02/2015,21.965,6181332,22.66,22.7775,21.88
12/01/2015,22.685,4839280,22.2625,22.7225,22.1875
11/30/2015,22.04,3629812,22.3975,22.44,22.01
11/27/2015,22.3275,2054740,22.2775,22.4018,22.1025
11/25/2015,22.2475,3290072,22.3175,22.385,22.1569
11/24/2015,22.26,5191784,21.7925,22.4198,21.648
11/23/2015,22.16,4586856,22.275,22.4725,22.0025
11/20/2015,22.275,5365628,22.2875,22.5125,22.115
11/19/2015,22.0025,7908336,22.035,22.1825,21.91
11/18/2015,22.0625,7862420,21.2525,22.125,21.23
11/17/2015,21.06,10882864,21.235,21.5675,20.8926
11/16/2015,21.13,7514836,20.1425,21.135,20.1005
11/13/2015,20.21,8317372,20.75,20.85,20.1725
11/12/2015,20.9175,7770328,21.44,21.6075,20.9075
11/11/2015,21.80,7596492,22.20,22.21,21.80
11/10/2015,22.0625,4197748,21.7525,22.1025,21.6525
11/09/2015,21.9225,6676848,22.3425,22.39,21.5865
11/06/2015,22.5575,6540148,22.4675,22.6642,22.0603
11/05/2015,22.59,4821548,22.70,22.885,22.2727
11/04/2015,22.6775,4803008,23.00,23.05,22.48
11/03/2015,22.8675,4366360,22.54,23.1042,22.4675
11/02/2015,22.675,3636600,22.0275,22.7625,21.9975
10/30/2015,21.905,4356128,22.27,22.3925,21.8525
10/29/2015,22.2125,4612412,22.05,22.3425,22.0075
10/28/2015,22.24,7411892,21.645,22.25,21.39
10/27/2015,21.505,5004144,21.3975,21.6405,21.2695
10/26/2015,21.6275,5120736,21.725,21.7525,21.5105
10/23/2015,21.7925,6596520,21.7075,21.93,21.43
10/22/2015,21.085,7266652,20.425,21.1725,20.38
10/21/2015,20.0875,5757644,20.63,20.6775,20.0275
10/20/2015,20.4525,4875748,20.40,20.6925,20.305
10/19/2015,20.54,4377248,20.31,20.55,20.175
10/16/2015,20.4925,5774012,20.38,20.5223,20.12
10/15/2015,20.23,8093904,19.5925,20.2475,19.4578
10/14/2015,19.35,6922856,19.605,19.82,19.255
10/13/2015,19.6375,5457096,19.7575,20.21,19.58
10/12/2015,20.045,3798304,19.9825,20.0925,19.85
10/09/2015,19.9675,5863624,19.9675,20.135,19.7509
10/08/2015,19.9425,8585744,19.2675,20.03,19.175
10/07/2015,19.4125,7858864,19.2675,19.53,18.855
10/06/2015,18.945,6725840,19.1125,19.2925,18.715
10/05/2015,19.135,13666168,18.57,19.2138,18.5425
10/02/2015,18.155,13815016,16.7375,18.1675,16.575
10/01/2015,17.4075,9797364,17.375,17.4925,16.7725
09/30/2015,17.2675,13504520,16.9525,17.3125,16.6925
09/29/2015,16.345,10428124,16.415,16.775,16.05
09/28/2015,16.30,14815032,17.35,17.3825,16.225
09/25/2015,17.64,11763092,18.1575,18.25,17.375
09/24/2015,17.70,14794508,17.465,17.8325,17.0325
09/23/2015,17.8675,5867324,18.00,18.175,17.6875
09/22/2015,17.965,9616732,17.955,18.12,17.585
09/21/2015,18.675,7101800,18.6925,19.029,18.3325
09/18/2015,18.3875,9864320,18.47,19.0175,18.2707
09/17/2015,19.3525,13947012,19.445,20.2651,19.2175
09/16/2015,19.4925,8539012,19.07,19.5475,18.9825
09/15/2015,19.005,5937276,18.4675,19.135,18.32
09/14/2015,18.29,3818092,18.555,18.5675,18.14
09/11/2015,18.5075,5924508,18.1175,18.515,17.8925
09/10/2015,18.26,7858628,17.8825,18.6425,17.8325
09/09/2015,17.97,9180900,19.275,19.3025,17.8475
09/08/2015,18.7525,7190844,18.3225,18.77,18.1183
09/04/2015,17.4175,8282568,17.50,17.7625,17.1403
09/03/2015,18.225,9429136,18.42,18.945,18.0859
09/02/2015,18.2025,7618264,18.0225,18.22,17.41
09/01/2015,17.2325,13824604,17.6325,18.0925,16.9325
08/31/2015,18.9225,6361916,19.0775,19.3475,18.7425
08/28/2015,19.415,6887820,19.175,19.5625,19.0075
08/27/2015,19.4125,11265132,18.7975,19.431,18.265
08/26/2015,18.095,14152768,17.465,18.145,16.485
08/25/2015,16.1975,14505392,18.53,18.53,16.1325
08/24/2015,16.82,19062196,16.2925,18.75,16.00
08/21/2015,19.1325,19180960,20.4575,20.8125,19.1325
08/20/2015,21.1275,12484508,21.9675,22.1887,21.1275
08/19/2015,22.55,10566388,22.81,23.1154,22.25
08/18/2015,23.0975,3183884,23.2225,23.3448,23.0225
08/17/2015,23.2975,4842176,22.7075,23.31,22.5249
08/14/2015,22.9325,3202904,22.61,22.9625,22.57
08/13/2015,22.68,6744552,22.7275,22.98,22.495
08/12/2015,22.78,8794396,22.1625,22.855,21.625
08/11/2015,22.6975,6172852,22.80,22.9624,22.3975
08/10/2015,23.3175,4347400,22.9425,23.365,22.9425
08/07/2015,22.4875,4761012,22.5725,22.6088,22.1363
08/06/2015,22.645,3589620,23.2375,23.3025,22.3875
08/05/2015,23.1825,4129228,23.3175,23.5993,23.0775
08/04/2015,22.945,3005952,23.0575,23.25,22.775
08/03/2015,23.095,3364568,23.32,23.3375,22.7316
07/31/2015,23.3325,3223288,23.655,23.6625,23.23
07/30/2015,23.445,4546672,23.215,23.5125,22.9825
07/29/2015,23.43,5614732,23.01,23.515,22.9625
07/28/2015,22.9475,5735396,22.49,23.025,22.16
07/27/2015,22.1525,5884872,22.1875,22.40,21.985
07/24/2015,22.5475,6017952,23.315,23.32,22.4183
07/23/2015,23.275,2955872,23.7475,23.75,23.1366
07/22/2015,23.6625,2288644,23.50,23.80,23.50
07/21/2015,23.8075,3374752,24.03,24.135,23.6875
07/20/2015,24.1025,2945628,24.1425,24.2825,23.9725
07/17/2015,24.0575,2379700,24.00,24.0825,23.8375
07/16/2015,23.9475,5473452,23.8375,24.00,23.7675
07/15/2015,23.4425,4872184,23.475,23.665,23.2575
07/14/2015,23.4625,5264940,23.165,23.5925,23.1425
07/13/2015,23.1575,3813212,22.9375,23.2093,22.8975
07/10/2015,22.4175,8650236,22.43,22.58,22.12
07/09/2015,21.6075,6751372,22.2875,22.3863,21.595
07/08/2015,21.5025,7448388,22.1225,22.228,21.4175
07/07/2015,22.625,8104744,22.3025,22.69,21.395
07/06/2015,22.2275,4509000,21.9125,22.52,21.8486
07/02/2015,22.41,3206960,22.6625,22.7262,22.26
07/01/2015,22.465,6656868,22.5875,22.655,22.20
06/30/2015,21.9925,9384852,22.4375,22.4675,21.785
06/29/2015,21.83,8869100,22.7225,22.9575,21.8125
06/26/2015,23.295,3091424,23.46,23.5329,23.075
06/25/2015,23.305,2590116,23.7225,23.77,23.2925
06/24/2015,23.5275,2455764,23.93,24.0875,23.52
06/23/2015,24.0475,2537612,24.10,24.175,23.8904
06/22/2015,23.99,4539480,24.01,24.2275,23.92
06/19/2015,23.5075,2579240,23.8725,23.8825,23.5075
06/18/2015,23.9325,6598416,23.48,24.1375,23.43
06/17/2015,23.23,6552668,23.26,23.4675,22.83
06/16/2015,23.12,3396352,22.6875,23.155,22.6225
06/15/2015,22.7225,7161808,22.625,22.865,22.325
06/12/2015,23.0575,4467728,23.26,23.3162,22.9425
06/11/2015,23.59,3692172,23.55,23.7448,23.454
06/10/2015,23.37,6862620,22.905,23.52,22.8275
06/09/2015,22.5425,4352708,22.5775,22.77,22.32
06/08/2015,22.575,3935228,22.955,23.015,22.5425
06/05/2015,22.99,5018640,23.0825,23.2635,22.75
06/04/2015,23.17,6182896,23.4575,23.675,22.995
06/03/2015,23.7275,3147600,23.75,23.9775,23.535
06/02/2015,23.52,4183268,23.4125,23.815,23.1775
06/01/2015,23.6025,3551644,23.7425,23.8675,23.2925
05/29/2015,23.465,3532380,23.8925,23.8925,23.36
05/28/2015,23.9325,2886468,23.885,23.9614,23.6375
05/27/2015,23.99,3107420,23.535,24.09,23.395
05/26/2015,23.365,4932616,23.9175,23.9455,23.176
05/22/2015,24.1075,3251836,24.1425,24.305,24.09
05/21/2015,24.2875,2041232,24.0175,24.375,23.96
05/20/2015,24.0725,3251544,24.1925,24.3875,23.9375
05/19/2015,24.1225,2590164,24.2325,24.3147,24.0225
05/18/2015,24.16,2217676,23.87,24.265,23.8573
05/15/2015,23.935,2507884,23.9025,23.9975,23.7425
05/14/2015,23.855,4094656,23.54,23.895,23.43
05/13/2015,23.1425,3048520,23.305,23.5525,23.055
05/12/2015,23.115,4900092,23.00,23.346,22.6775
05/11/2015,23.335,2745920,23.625,23.7725,23.3138
05/08/2015,23.6725,5643044,23.42,23.755,23.4125
05/07/2015,22.7825,2826060,22.475,22.95,22.3525
05/06/2015,22.525,5895668,23.02,23.1344,22.0975
05/05/2015,22.7875,5703300,23.5125,23.655,22.7493
05/04/2015,23.6175,2502732,23.585,23.84,23.525
05/01/2015,23.3925,3910028,23.0075,23.4275,22.955
04/30/2015,22.69,5359036,23.1725,23.3142,22.405
04/29/2015,23.385,4549052,23.3125,23.625,23.0625
04/28/2015,23.665,3143524,23.4575,23.6989,22.975
04/27/2015,23.45,4155752,23.9925,24.03,23.3875
04/24/2015,23.76,3409868,23.7725,23.855,23.5795
04/23/2015,23.585,3505920,23.27,23.8575,23.2225
04/22/2015,23.43,2888696,23.215,23.4875,22.855
04/21/2015,23.0775,2489844,23.425,23.4875,22.97
04/20/2015,23.1525,3226556,22.9225,23.2925,22.88
04/17/2015,22.5475,5559968,22.875,22.97,22.2425
04/16/2015,23.35,3698328,23.2625,23.555,23.1725
04/15/2015,23.3875,2889012,23.28,23.575,23.22
04/14/2015,23.0625,3304464,22.9075,23.1375,22.6175
04/13/2015,22.935,2732448,23.195,23.4375,22.9275
04/10/2015,23.25,3032364,22.9775,23.27,22.915
04/09/2015,22.90,3759216,22.5375,22.9725,22.3375
04/08/2015,22.585,3961116,22.46,22.75,22.2928
04/07/2015,22.3575,8088984,22.555,22.8474,22.3475
